,Brands,Model,Variant,Make Year,Fuel,Transmission,Driven Kilometers,Owners,Location,Price
3649,toyota,Toyota Innova,2.5 G4 7 STR,2010,Diesel,Manual,"2,05,948",2,mumbai,"4,51,099"
3650,toyota,Toyota Etios Liva,GD,2012,Diesel,Manual,"1,90,416",1,mumbai,"2,79,499"
3651,toyota,Toyota Innova Crysta,2.8 GX AT 7 STR,2016,Diesel,Automatic,"1,52,830",1,mumbai,"13,37,899"
3652,toyota,Toyota Innova,2.5 GX 8 STR BS IV,2014,Diesel,Manual,"3,12,882",1,mumbai,"7,77,099"
3653,toyota,Toyota Etios,G,2011,Petrol,Manual,"1,25,694",1,mumbai,"2,01,799"
3654,toyota,Toyota Etios,V,2011,Petrol,Manual,"37,595",1,mumbai,"3,15,699"
3655,toyota,Toyota Etios,V,2013,Petrol,Manual,"35,973",3,mumbai,"3,48,599"
3656,toyota,Toyota Etios,G,2011,Petrol,Manual,"69,474",1,mumbai,"2,66,099"
3657,toyota,Toyota Etios Liva,G,2014,Petrol,Manual,"52,146",2,mumbai,"2,85,599"
3658,toyota,Toyota Etios Liva,V,2012,Petrol + CNG,Manual,"72,371",2,mumbai,"3,38,999"
3659,toyota,Toyota Corolla Altis,1.8 J,2010,Petrol,,"85,763",3,mumbai,"2,33,199"
3660,toyota,Toyota Innova Crysta,2.4 VX 8 STR,2018,Diesel,Manual,"33,736",1,mumbai,"18,20,599"
3661,toyota,Toyota Etios Liva,GD,2014,Diesel,Manual,"86,659",1,mumbai,"3,69,899"
3662,toyota,Toyota Corolla Altis,1.8 G,2008,Petrol,,"2,22,344",2,mumbai,"2,28,599"
3663,toyota,Toyota Innova,2.5 V 8 STR,2009,Diesel,Manual,"1,01,849",1,mumbai,"5,54,599"
3664,toyota,Toyota Fortuner,3.0 AT 4X2,2014,Diesel,Automatic,"78,969",2,mumbai,"14,26,499"
3665,toyota,Toyota Innova,2.5 GX 8 STR BS IV,2012,Diesel,Manual,"1,13,131",2,mumbai,"6,58,899"
3666,toyota,Toyota Innova Crysta,2.8 GX AT 7 STR,2017,Diesel,Automatic,"98,968",1,mumbai,"14,29,999"
3667,toyota,Toyota Etios Liva,VD LIMITED EDITION,2016,Diesel,,"1,11,428",1,mumbai,"4,26,099"
3668,toyota,Toyota Fortuner,2.8 4x2 AT,2016,Diesel,Automatic,"1,46,630",1,mumbai,"22,24,399"
3669,toyota,Toyota Etios,VD,2012,Diesel,Manual,"67,749",1,mumbai,"3,65,599"
3670,toyota,Toyota Etios,GD,2013,Diesel,Manual,"74,221",1,mumbai,"3,52,699"
3671,toyota,Toyota Innova,2.5 GX 8 STR BS IV,2015,Diesel,Manual,"1,27,983",1,mumbai,"8,87,699"
3672,toyota,Toyota Innova,2.5 VX 8 STR BS IV,2014,Diesel,Manual,"1,21,994",1,mumbai,"9,44,599"
3673,toyota,Toyota Fortuner,3.0 MT 4X4,2011,Diesel,Manual,"1,90,210",2,mumbai,"8,84,899"
3674,toyota,Toyota Etios Liva,G,2011,Petrol,Manual,"44,229",2,mumbai,"2,52,699"
3675,toyota,Toyota Etios,VX,2011,Petrol,Manual,"37,505",1,mumbai,"2,40,699"
3676,toyota,Toyota Etios Liva,GD,2013,Diesel,Manual,"46,910",1,mumbai,"3,80,999"
3677,toyota,Toyota Etios,VD,2012,Diesel,Manual,"91,003",2,mumbai,"3,50,499"
3678,toyota,Toyota Innova,2.5 GX 8 STR BS IV,2013,Diesel,Manual,"2,50,810",2,mumbai,"6,33,899"
3679,toyota,Toyota Innova Crysta,2.4 GX 8 STR,2019,Diesel,Manual,"24,382",1,mumbai,"16,09,099"
3680,toyota,Toyota Innova,2.5 V 7STR,2010,Diesel,Manual,"1,72,520",2,mumbai,"4,90,499"
3681,toyota,Toyota Innova,2.5 VX 8 STR BS IV,2014,Diesel,Manual,"1,44,055",2,mumbai,"8,74,299"
3682,toyota,Toyota Innova,2.5 G3 8 STR,2008,Diesel,,"2,70,002",1,mumbai,"3,51,599"
3683,audi,Audi Q3,30 TFSI S TRONIC,2017,Petrol,Automatic,"23,053",1,mumbai,"21,78,899"
3684,audi,Audi A4,2.0 TDI S LINE,2013,Diesel,Automatic,"43,023",1,mumbai,"15,38,099"
3685,audi,Audi A4,2.0 TDI 142BHP PREMIUM,2012,Diesel,Automatic,"1,00,678",1,mumbai,"8,34,999"
3686,audi,Audi A4,2.0 TDI,2011,Diesel,Automatic,"1,04,520",2,mumbai,"7,40,299"
3687,honda,Honda Brio,1.2 EX MT I VTEC,2013,Petrol,Manual,"40,316",2,mumbai,"2,87,899"
3688,honda,Honda Brio,1.2 S MT I VTEC,2012,Petrol,Manual,"28,817",2,mumbai,"3,20,099"
3689,honda,Honda Jazz,1.2 V MT,2017,Petrol,Manual,"14,727",1,mumbai,"5,61,399"
3690,honda,Honda City,SV MT PETROL,2014,Petrol,Manual,"14,587",1,mumbai,"5,16,999"
3691,honda,Honda Brio,1.2 S MT I VTEC,2013,Petrol,Manual,"37,291",1,mumbai,"3,05,699"
3692,honda,Honda BR-V,1.5 i-VTEC S,2016,Petrol,Manual,"32,761",3,mumbai,"5,55,000"
3693,honda,Honda Brio,1.2 V MT I VTEC,2012,Petrol,Manual,"24,171",2,mumbai,"2,73,299"
3694,honda,Honda Brio,1.2 S MT I VTEC,2015,Petrol,Manual,"27,678",1,mumbai,"3,95,000"
3695,honda,Honda Brio,1.2 V MT I VTEC,2012,Petrol,Manual,"33,456",2,mumbai,"3,43,099"
3696,honda,Honda Brio,1.2 S MT I VTEC,2015,Petrol,Manual,"32,118",1,mumbai,"3,50,000"
3697,honda,Honda WR-V,1.2 i-VTEC S MT,2017,Petrol,Manual,"25,325",3,mumbai,"5,98,799"
3698,honda,Honda Brio,1.2 S MT I VTEC,2012,Petrol,Manual,"13,567",3,mumbai,"2,93,399"
3699,honda,Honda Amaze,1.5 EXMT I DTEC,2013,Diesel,Manual,"57,650",2,mumbai,"3,33,999"
3700,honda,Honda Brio,1.2 S MT I VTEC,2013,Petrol,Manual,"49,143",2,mumbai,"2,75,000"
3701,honda,Honda Brio,1.2 V MT I VTEC,2012,Petrol,Manual,"62,846",2,mumbai,"2,55,000"
3702,honda,Honda Brio,1.2 VX AT I VTEC,2013,Petrol,Automatic,"56,857",1,mumbai,"3,73,299"
3703,honda,Honda Brio,1.2 S MT I VTEC,2013,Petrol,Manual,"53,853",2,mumbai,"2,68,399"
3704,honda,Honda Brio,1.2 S MT I VTEC,2012,Petrol,Manual,"62,257",1,mumbai,"2,95,199"
3705,honda,Honda Amaze,1.2 SMT I VTEC,2013,Petrol,Manual,"56,104",1,mumbai,"3,66,000"
3706,honda,Honda Jazz,1.2 V MT,2016,Petrol,Manual,"24,347",1,mumbai,"5,35,000"
3707,honda,Honda Accord,2.4 AT I VTEC,2010,Petrol,Automatic,"28,265",2,mumbai,"4,69,000"
3708,honda,Honda Amaze,1.5 SMT I DTEC,2014,Diesel,Manual,"55,037",1,mumbai,"4,25,000"
3709,honda,Honda Amaze,1.2 SX MT I VTEC,2015,Petrol,Manual,"20,703",1,mumbai,"4,89,000"
3710,honda,Honda Jazz,1.2 V AT,2016,Petrol,Automatic,"61,723",2,mumbai,"5,30,999"
3711,honda,Honda Jazz,1.2 SV MT,2017,Petrol,Manual,"15,606",1,mumbai,"5,69,000"
3712,honda,Honda Brio,1.2 S MT I VTEC,2015,Petrol,Manual,"62,946",1,mumbai,"3,09,699"
3713,honda,Honda City,V MT PETROL,2011,Petrol,Manual,"53,557",1,mumbai,"4,30,799"
3714,honda,Honda City,ZX CVT,2019,Petrol,Automatic,"12,415",1,mumbai,"11,69,099"
3715,honda,Honda Brio,1.2 VX MT I VTEC,2014,Petrol,Manual,"70,915",1,mumbai,"3,32,599"
3716,honda,Honda WR-V,1.2 i-VTEC VX MT,2018,Petrol,Manual,"41,877",1,mumbai,"7,92,199"
3717,honda,Honda City,VX CVT PETROL,2015,Petrol,Automatic,"54,277",1,mumbai,"6,55,000"
3718,honda,Honda Jazz,1.2 V AT,2017,Petrol,Automatic,"49,422",1,mumbai,"6,47,899"
3719,honda,Honda WR-V,1.2 i-VTEC VX MT,2018,Petrol,Manual,"25,586",1,mumbai,"8,15,299"
3720,honda,Honda WR-V,1.2 i-VTEC VX MT,2017,Petrol,Manual,"23,780",1,mumbai,"6,92,299"
3721,honda,Honda City,V MT PETROL,2011,Petrol,Manual,"52,531",2,mumbai,"3,79,000"
3722,honda,Honda Jazz,1.2 V AT,2016,Petrol,Automatic,"22,737",1,mumbai,"6,09,000"
3723,honda,Honda Brio,1.2 S MT I VTEC,2013,Petrol,Manual,"68,916",1,mumbai,"2,94,199"
3724,honda,Honda WR-V,1.2 i-VTEC VX MT,2018,Petrol,Manual,"17,551",1,mumbai,"7,92,099"
3725,honda,Honda Jazz,1.2 BASE I VTEC,2010,Petrol,Manual,"54,401",2,mumbai,"2,90,000"
3726,honda,Honda Jazz,1.2 S I VTEC,2016,Petrol,Manual,"23,904",1,mumbai,"5,75,000"
3727,honda,Honda City,S MT PETROL,2012,Petrol,Manual,"83,929",1,mumbai,"3,44,299"
3728,honda,Honda Jazz,1.2 V AT,2018,Petrol,Automatic,"16,857",1,mumbai,"7,45,000"
3729,honda,Honda Jazz,1.2 V AT,2017,Petrol,Automatic,"60,860",1,mumbai,"6,04,299"
3730,honda,Honda Brio,1.2 S MT I VTEC,2012,Petrol,Manual,"88,402",1,mumbai,"2,98,099"
3731,honda,Honda WR-V,1.2 i-VTEC VX MT,2017,Petrol,Manual,"61,125",1,mumbai,"6,94,199"
3732,honda,Honda City,SV CVT PETROL,2015,Petrol,Automatic,"39,062",1,mumbai,"6,95,000"
3733,honda,Honda BR-V,1.5 i-VTEC V CVT,2016,Petrol,Automatic,"34,810",1,mumbai,"8,65,000"
3734,honda,Honda Amaze,1.5 EMT I DTEC,2015,Diesel,Manual,"76,819",1,mumbai,"3,75,000"
3735,honda,Honda Brio,1.2 S MT I VTEC,2012,Petrol,Manual,"77,826",3,mumbai,"2,67,899"
3736,honda,Honda Civic,VX CVT i-VTEC,2019,Petrol,Automatic,"15,611",1,mumbai,"16,94,799"
3737,honda,Honda City,SV CVT PETROL,2014,Petrol,Automatic,"67,160",1,mumbai,"5,75,000"
3738,honda,Honda Brio,1.2 S MT I VTEC,2012,Petrol,Manual,"98,781",1,mumbai,"2,56,599"
3739,honda,Honda Jazz,1.2 V AT,2017,Petrol,Automatic,"25,155",1,mumbai,"7,25,000"
3740,honda,Honda BR-V,1.5 i-VTEC V CVT,2016,Petrol,Automatic,"32,787",1,mumbai,"8,45,000"
3741,honda,Honda City ZX,GXI,2008,Petrol,Manual,"80,423",2,mumbai,"1,67,500"
3742,honda,Honda BR-V,1.5 i-VTEC V CVT,2018,Petrol,Automatic,"26,128",1,mumbai,"9,30,000"
3743,honda,Honda City,1.5 E MT PETROL,2012,Petrol,Manual,"75,617",1,mumbai,"4,53,999"
3744,honda,Honda Amaze,1.5 EMT I DTEC,2015,Diesel,Manual,"84,226",1,mumbai,"4,23,899"
3745,honda,Honda Brio,1.2 S (O) MT IVTEC,2018,Petrol,Manual,"33,242",1,mumbai,"4,75,000"
3746,honda,Honda Amaze,1.5 SMT I DTEC,2014,Diesel,Manual,"80,958",1,mumbai,"4,47,499"
3747,honda,Honda Jazz,1.5 VX I DTEC,2015,Diesel,Manual,"72,632",1,mumbai,"4,80,000"
3748,honda,Honda Mobilio,1.5 V I VTEC,2015,Petrol,Manual,"85,434",2,mumbai,"5,09,000"
3749,honda,Honda City,SV MT PETROL,2014,Petrol,Manual,"76,410",1,mumbai,"5,49,699"
3750,honda,Honda Amaze,1.5 SMT I DTEC,2015,Diesel,Manual,"92,265",3,mumbai,"3,55,099"
3751,honda,Honda City,SV CVT PETROL,2014,Petrol,Automatic,"62,389",1,mumbai,"6,00,000"
3752,honda,Honda Amaze,1.2 SMT I VTEC,2014,Petrol,Manual,"1,16,242",1,mumbai,"3,79,399"
3753,honda,Honda City,VX MT PETROL,2017,Petrol,Manual,"74,265",1,mumbai,"8,55,000"
3754,honda,Honda Amaze,1.2 SMT I VTEC,2013,Petrol,Manual,"1,23,763",1,mumbai,"4,15,499"
3755,honda,Honda Amaze,1.5 EMT I DTEC,2014,Diesel,Manual,"85,460",1,mumbai,"4,43,599"
3756,honda,Honda Amaze,1.2 SMT I VTEC,2014,Petrol,Manual,"1,46,858",1,mumbai,"3,66,799"
3757,honda,Honda Amaze,1.2 SMT I VTEC,2014,Petrol,Manual,"67,170",2,mumbai,"3,47,499"
3758,honda,Honda WR-V,1.2 i-VTEC VX MT,2017,Petrol,Manual,"99,996",1,mumbai,"6,51,299"
3759,honda,Honda Amaze,1.2 EXMT I VTEC,2013,Petrol,Manual,"14,671",1,mumbai,"3,70,299"
3760,honda,Honda Jazz,1.2 X I VTEC,2011,Petrol,Manual,"29,393",1,mumbai,"3,04,499"
3761,honda,Honda Jazz,1.2 V AT,2015,Petrol,Automatic,"27,092",1,mumbai,"5,46,499"
3762,honda,Honda Brio,1.2 E MT I VTEC,2012,Petrol,Manual,"23,307",2,mumbai,"2,39,599"
3763,honda,Honda Jazz,1.2 BASE I VTEC,2010,Petrol,Manual,"41,759",1,mumbai,"2,61,499"
3764,honda,Honda City,S MT PETROL,2012,Petrol,Manual,"45,977",2,mumbai,"3,83,499"
3765,honda,Honda Mobilio,1.5 V I VTEC,2014,Petrol,Manual,"53,594",1,mumbai,"4,56,399"
3766,honda,Honda Amaze,1.2 SMT I VTEC,2016,Petrol,Manual,"32,467",1,mumbai,"3,89,899"
3767,honda,Honda Brio,1.2 S MT I VTEC,2012,Petrol,Manual,"42,049",1,mumbai,"3,13,499"
3768,honda,Honda City,S MT PETROL,2010,Petrol,Manual,"43,735",1,mumbai,"3,02,000"
3769,honda,Honda City,1.5 E MT PETROL,2012,Petrol,,"57,136",1,mumbai,"3,54,899"
3770,honda,Honda Brio,1.2 S MT I VTEC,2012,Petrol,Manual,"52,789",1,mumbai,"2,66,899"
3771,honda,Honda Jazz,1.2 V MT,2016,Petrol,Manual,"32,855",1,mumbai,"5,00,899"
3772,honda,Honda Amaze,1.2 EXMT I VTEC,2014,Petrol,Manual,"54,155",1,mumbai,"3,80,999"
3773,honda,Honda Amaze,1.2 VXMT I VTEC,2018,Petrol,Manual,"11,175",1,mumbai,"6,44,399"
3774,honda,Honda City,SV MT PETROL,2015,Petrol,Manual,"32,379",1,mumbai,"5,98,000"
3775,honda,Honda City,V MT PETROL,2009,Petrol,Manual,"19,035",1,mumbai,"3,44,000"
3776,honda,Honda Mobilio,1.5 S I DTEC,2015,Diesel,Manual,"69,191",2,mumbai,"5,14,299"
3777,honda,Honda City,VX MT PETROL,2016,Petrol,Manual,"39,134",1,mumbai,"6,95,000"
3778,honda,Honda Jazz,1.2 BASE I VTEC,2010,Petrol,Manual,"69,317",2,mumbai,"2,31,999"
3779,honda,Honda City,VX MT PETROL,2016,Petrol,Manual,"28,174",2,mumbai,"5,92,099"
3780,honda,Honda WR-V,1.2 i-VTEC VX MT,2018,Petrol,Manual,"17,665",1,mumbai,"7,57,599"
3781,honda,Honda City,V AT,2011,Petrol,Automatic,"51,425",1,mumbai,"3,80,000"
3782,honda,Honda WR-V,1.2 i-VTEC VX MT,2017,Petrol,Manual,"37,386",1,mumbai,"6,80,899"
3783,honda,Honda Amaze,1.2 SAT I VTEC,2013,Petrol,Automatic,"69,342",1,mumbai,"3,78,000"
3784,honda,Honda City,S AT,2008,Petrol,Automatic,"73,921",2,mumbai,"2,40,000"
3785,honda,Honda Mobilio,1.5 V I VTEC,2014,Petrol,Manual,"20,327",1,mumbai,"5,75,000"
3786,honda,Honda City,V MT PETROL,2012,Petrol,Manual,"82,525",2,mumbai,"3,55,099"
3787,honda,Honda City,V MT PETROL,2018,Petrol,Manual,"14,943",1,mumbai,"8,39,799"
3788,honda,Honda Civic,1.8V MT,2010,Petrol,Manual,"67,370",1,mumbai,"2,99,000"
3789,honda,Honda City,S MT PETROL,2009,Petrol,Manual,"1,01,934",2,mumbai,"2,14,699"
3790,honda,Honda BR-V,1.5 i-VTEC V CVT,2016,Petrol,Automatic,"34,067",1,mumbai,"8,50,000"
3791,honda,Honda Civic,1.8V AT,2010,Petrol,Automatic,"74,389",1,mumbai,"3,20,000"
3792,honda,Honda WR-V,1.5 i-DTEC S MT,2017,Diesel,Manual,"75,817",1,mumbai,"7,07,899"
3793,honda,Honda Civic,1.8V AT,2010,Petrol,Automatic,"91,403",4,mumbai,"2,55,000"
3794,honda,Honda City,V MT PETROL,2012,Petrol,Manual,"1,09,760",1,mumbai,"3,69,599"
3795,honda,Honda BR-V,1.5 i- DTEC V,2016,Diesel,Manual,"1,00,988",1,mumbai,"6,38,099"
3796,honda,Honda Accord,2.4 MT,2008,Petrol,Manual,"1,08,501",1,mumbai,"2,31,799"
3797,honda,Honda Amaze,1.2 SMT I VTEC,2013,Petrol,Manual,"91,004",1,mumbai,"3,47,399"
3798,honda,Honda City,V MT PETROL,2010,Petrol,Manual,"1,12,997",1,mumbai,"2,97,000"
3799,honda,Honda Civic,1.8V MT,2009,Petrol,Manual,"1,02,311",2,mumbai,"2,06,599"
3800,honda,Honda City,V MT SUNROOF,2012,Petrol + CNG,,"1,15,542",3,mumbai,"3,49,699"
3801,honda,Honda Civic,1.8V AT,2010,Petrol,Automatic,"58,455",2,mumbai,"2,67,699"
3802,honda,Honda Brio,1.2 S MT I VTEC,2014,Petrol,Manual,"28,842",2,mumbai,"3,49,099"
3803,honda,Honda City,S MT PETROL,2010,Petrol,Manual,"41,911",1,mumbai,"3,00,999"
3804,honda,Honda Brio,1.2 S MT I VTEC,2013,Petrol,Manual,"44,622",1,mumbai,"2,78,499"
3805,honda,Honda Amaze,1.2 V MT I-VTEC,2018,Petrol,Manual,"7,955",1,mumbai,"6,59,099"
3806,honda,Honda Brio,1.2 V MT I VTEC,2012,Petrol,Manual,"50,765",1,mumbai,"3,22,799"
3807,honda,Honda Amaze,1.2 SMT I VTEC,2014,Petrol,Manual,"35,265",1,mumbai,"4,23,499"
3808,honda,Honda Amaze,1.2 SMT I VTEC,2015,Petrol,Manual,"27,398",1,mumbai,"5,08,599"
3809,honda,Honda Brio,1.2 S MT I VTEC,2015,Petrol,Manual,"41,014",1,mumbai,"3,74,199"
3810,honda,Honda Amaze,1.2 SMT I VTEC,2014,Petrol,Manual,"24,048",1,mumbai,"4,26,699"
3811,honda,Honda Brio,1.2 S MT I VTEC,2012,Petrol,Manual,"58,375",2,mumbai,"2,63,699"
3812,honda,Honda Amaze,1.5 SX MT I DTEC,2014,Diesel,Manual,"54,831",1,mumbai,"3,82,399"
3813,honda,Honda Amaze,1.2 EXMT I VTEC,2014,Petrol,Manual,"75,156",1,mumbai,"3,62,199"
3814,honda,Honda City,V MT PETROL,2016,Petrol,Manual,"32,972",1,mumbai,"6,53,799"
3815,honda,Honda Jazz,VX 1.2,2016,Petrol,Manual,"46,051",2,mumbai,"4,96,399"
3816,honda,Honda BR-V,1.5 i-VTEC V CVT,2019,Petrol,Automatic,"29,429",1,mumbai,"10,04,199"
3817,honda,Honda City,SV MT PETROL,2015,Petrol,Manual,"64,093",2,mumbai,"5,12,399"
3818,honda,Honda Jazz,1.2 SV MT,2017,Petrol,Manual,"43,596",2,mumbai,"4,85,099"
3819,honda,Honda WR-V,1.2 i-VTEC VX MT,2018,Petrol,Manual,"15,150",1,mumbai,"8,10,999"
3820,honda,Honda Amaze,1.2 V CVT I VTEC,2018,Petrol,Manual,"47,458",1,mumbai,"6,43,299"
3821,honda,Honda WR-V,1.5 i-DTEC VX MT,2018,Diesel,Manual,"37,639",1,mumbai,"8,02,799"
3822,honda,Honda Brio,1.2 S MT I VTEC,2012,Petrol,Manual,"87,755",1,mumbai,"2,48,899"
3823,honda,Honda WR-V,1.2 i-VTEC VX MT,2018,Petrol,Manual,"29,416",1,mumbai,"7,73,299"
3824,honda,Honda Amaze,1.5 SMT I DTEC,2015,Diesel,Manual,"81,286",1,mumbai,"4,17,799"
3825,honda,Honda WR-V,1.2 i-VTEC VX MT,2017,Petrol,Manual,"69,470",1,mumbai,"7,02,599"
3826,honda,Honda Brio,1.2 VX AT I VTEC,2014,Petrol,Automatic,"75,162",1,mumbai,"4,27,099"
3827,honda,Honda City,V MT PETROL,2011,Petrol,Manual,"1,31,933",3,mumbai,"2,84,699"
3828,honda,Honda City,VX MT PETROL,2015,Petrol,Manual,"1,29,035",1,mumbai,"5,78,799"
3829,honda,Honda Accord,2.4 AT I VTEC,2010,Petrol,Automatic,"1,67,279",3,mumbai,"3,22,199"
3830,honda,Honda Amaze,1.5 SX MT I DTEC,2014,Diesel,Manual,"1,13,188",1,mumbai,"3,41,799"
3831,honda,Honda CRV,2.4 AT 4WD AVN,2014,Petrol,Automatic,"1,02,872",1,mumbai,"11,04,199"
3832,honda,Honda Amaze,1.2 SMT I VTEC,2014,Petrol,Manual,"27,757",1,mumbai,"4,37,999"
3833,honda,Honda City,V MT PETROL,2012,Petrol,Manual,"1,41,020",2,mumbai,"3,75,199"
3834,honda,Honda City,V AT,2012,Petrol,Automatic,"41,237",1,mumbai,"4,55,699"
3835,honda,Honda Brio,1.2 V MT I VTEC,2012,Petrol,Manual,"36,244",1,mumbai,"2,92,299"
3836,honda,Honda City,V AT,2012,Petrol,Automatic,"67,924",2,mumbai,"4,19,299"
3837,honda,Honda Jazz,1.2 V AT,2017,Petrol,Automatic,"19,465",1,mumbai,"6,87,699"
3838,honda,Honda City,VX MT PETROL,2015,Petrol,Manual,"23,989",1,mumbai,"6,70,699"
3839,honda,Honda City,SV MT PETROL,2017,Petrol,Manual,"22,018",2,mumbai,"6,57,499"
3840,honda,Honda Jazz,1.2 V MT,2016,Petrol,Manual,"49,159",1,mumbai,"4,43,399"
3841,honda,Honda City,VX CVT PETROL,2019,Petrol,Automatic,"1,810",1,mumbai,"11,56,899"
3842,honda,Honda City,VX CVT PETROL,2016,Petrol,Automatic,"26,424",1,mumbai,"8,06,599"
3843,honda,Honda Civic,1.8V MT,2009,Petrol,Manual,"61,552",1,mumbai,"2,32,499"
3844,honda,Honda Civic,ZX CVT PETROL,2019,Petrol,Automatic,"19,570",1,mumbai,"17,51,999"
3845,honda,Honda Civic,1.8V AT,2008,Petrol,Automatic,"85,145",5,mumbai,"1,44,599"
3846,honda,Honda City,S MT PETROL,2011,Petrol,Manual,"1,01,973",2,mumbai,"3,06,899"
3847,honda,Honda City,V MT PETROL,2014,Petrol,Manual,"87,689",1,mumbai,"5,09,799"
3848,honda,Honda City,V MT PETROL,2015,Petrol,Manual,"1,22,135",1,mumbai,"5,22,999"
3849,honda,Honda City,VX MT PETROL,2015,Petrol,Manual,"96,336",1,mumbai,"5,74,999"
3850,honda,Honda Amaze,1.2 EXMT I VTEC,2015,Petrol,Manual,"1,62,610",1,mumbai,"3,17,499"
3851,honda,Honda Civic,1.8V MT,2008,Petrol,Manual,"28,800",1,mumbai,"1,55,399"
3852,honda,Honda City,S MT PETROL,2011,Petrol,Manual,"1,43,859",2,mumbai,"2,63,299"
3853,honda,Honda Amaze,1.2 SMT I VTEC,2014,Petrol,Manual,"56,311",2,mumbai,"3,53,199"
3854,honda,Honda Amaze,1.2 SMT I VTEC,2015,Petrol,Manual,"72,343",1,mumbai,"3,52,199"
3855,honda,Honda Amaze,1.5 EXMT I DTEC,2013,Diesel,Manual,"1,02,171",2,mumbai,"3,13,099"
3856,honda,Honda Amaze,1.2 SMT I VTEC,2013,Petrol,Manual,"1,05,820",1,mumbai,"3,45,299"
3857,honda,Honda Amaze,1.5 SMT I DTEC,2013,Diesel,Manual,"1,16,584",1,mumbai,"2,90,199"
3858,honda,Honda Jazz,1.2 SELECT I VTEC,2012,Petrol,Manual,"63,500",3,mumbai,"2,84,099"
3859,honda,Honda Amaze,1.2 SMT I VTEC,2013,Petrol,Manual,"33,175",1,mumbai,"3,33,999"
3860,honda,Honda Amaze,1.2 SMT I VTEC,2013,Petrol,Manual,"47,239",2,mumbai,"3,65,599"
3861,honda,Honda Amaze,1.2 SMT I VTEC,2016,Petrol,Manual,"46,247",1,mumbai,"4,11,799"
3862,honda,Honda City,S MT PETROL,2009,Petrol,Manual,"67,524",2,mumbai,"2,38,899"
3863,honda,Honda City,VX CVT PETROL,2016,Petrol,Automatic,"43,479",1,mumbai,"7,28,999"
3864,honda,Honda Jazz,1.2 SELECT I VTEC,2011,Petrol,Manual,"1,20,872",1,mumbai,"2,68,499"
3865,honda,Honda City ZX,1.5 EXI,2007,Petrol + CNG,,"1,27,480",1,mumbai,"1,42,199"
3866,honda,Honda WR-V,1.5 i-DTEC VX MT,2019,Diesel,Manual,"36,922",1,mumbai,"8,48,299"
3867,honda,Honda Amaze,1.2 SMT I VTEC,2020,Petrol,Manual,"2,000",1,mumbai,"6,67,499"
3868,honda,Honda Amaze,1.2 SMT I VTEC,2013,Petrol,Manual,"38,964",2,mumbai,"3,71,699"
3869,honda,Honda Civic,1.8V MT,2007,Petrol,Manual,"67,739",3,mumbai,"1,79,699"
3870,honda,Honda WR-V,1.5 i-DTEC VX MT,2018,Diesel,Manual,"32,522",1,mumbai,"8,26,799"
3871,honda,Honda Civic,ZX CVT PETROL,2019,Petrol,Automatic,"29,075",1,mumbai,"15,89,923"
3872,honda,Honda City,VX MT DIESEL,2014,Diesel,Manual,"1,09,695",1,mumbai,"5,34,899"
3873,maruti,Maruti S PRESSO,VXI,2020,Petrol,Manual,"8,484",1,mumbai,"4,68,999"
3874,maruti,Maruti Alto,LXI,2011,Petrol,Manual,"15,537",1,mumbai,"1,60,000"
3875,maruti,Maruti Swift,VDI,2012,Diesel,Manual,"30,736",1,mumbai,"4,05,899"
3876,maruti,Maruti Swift,VDI,2013,Diesel,Manual,"52,318",1,mumbai,"4,53,099"
3877,maruti,Maruti Swift,VXI,2015,Petrol,Manual,"21,485",1,mumbai,"4,57,899"
3878,maruti,Maruti Swift Dzire,VXI 1.2 BS IV,2015,Petrol,Manual,"31,490",1,mumbai,"4,96,699"
3879,maruti,Maruti Alto 800,LXI,2017,Petrol,Manual,"9,899",1,mumbai,"3,12,699"
3880,maruti,Maruti Wagon R 1.0,VXI,2015,Petrol,Manual,"34,027",1,mumbai,"3,67,199"
3881,maruti,Maruti Wagon R 1.0,VXI,2011,Petrol,Manual,"27,179",2,mumbai,"2,42,699"
3882,maruti,Maruti Swift Dzire,VXI 1.2 BS IV,2014,Petrol,Manual,"23,329",1,mumbai,"4,62,299"
3883,maruti,Maruti Swift Dzire,VXI 1.2 BS IV,2014,Petrol,Manual,"35,527",1,mumbai,"4,54,399"
3884,maruti,Maruti Zen Estilo,LXI,2012,Petrol,Manual,"39,359",2,mumbai,"1,70,299"
3885,maruti,Maruti IGNIS,DELTA 1.2 K12,2017,Petrol,Manual,"24,800",1,mumbai,"4,62,199"
3886,maruti,Maruti Wagon R 1.0,VXI,2014,Petrol,Manual,"20,071",1,mumbai,"3,55,099"
3887,maruti,Maruti Wagon R 1.0,VXI,2014,Petrol,Manual,"11,365",1,mumbai,"3,56,899"
3888,maruti,Maruti Celerio,ZXI,2017,Petrol,Manual,"9,506",1,mumbai,"4,53,799"
3889,maruti,Maruti Alto K10,VXI AMT,2016,Petrol,,"13,851",1,mumbai,"3,38,499"
3890,maruti,Maruti Wagon R 1.0,VXI,2015,Petrol,Manual,"20,416",1,mumbai,"3,61,499"
3891,maruti,Maruti Alto K10,LXI,2014,Petrol,Manual,"37,168",3,mumbai,"1,83,199"
3892,maruti,Maruti Alto 800,LXI,2016,Petrol,Manual,"5,089",1,mumbai,"3,07,399"
3893,maruti,Maruti Swift,VXI,2014,Petrol,Manual,"22,424",2,mumbai,"3,89,599"
